Date,Open,High,Low,Close,Adj Close,Volume
20/07/2001,1.407143,1.432857,1.392143,1.427143,1.241758,111146000
23/07/2001,1.435,1.464286,1.393571,1.395714,1.214412,60340000
24/07/2001,1.385,1.422857,1.337857,1.363571,1.186445,87094000
25/07/2001,1.365714,1.378571,1.283571,1.319286,1.147912,110969600
26/07/2001,1.32,1.342857,1.275,1.327857,1.15537,92285200
27/07/2001,1.339286,1.375,1.321429,1.354286,1.178365,83533800
30/07/2001,1.365714,1.382857,1.322143,1.352143,1.176501,60839800
31/07/2001,1.376429,1.387143,1.322143,1.342143,1.1678,58756600
01/08/2001,1.357857,1.412857,1.353571,1.361429,1.184581,76034000
02/08/2001,1.403571,1.419286,1.375714,1.415714,1.231814,63022400
03/08/2001,1.420714,1.421429,1.357143,1.392857,1.211926,46513600
06/08/2001,1.36,1.404286,1.357143,1.366429,1.188931,24913000
07/08/2001,1.380714,1.405,1.355714,1.375,1.196389,42137200
08/08/2001,1.375714,1.407143,1.324286,1.35,1.174636,69042400
09/08/2001,1.354286,1.367857,1.337143,1.360714,1.183959,50166200
10/08/2001,1.36,1.38,1.327857,1.358571,1.182095,46740400
13/08/2001,1.364286,1.380714,1.34,1.363571,1.186445,36999200
14/08/2001,1.371429,1.382857,1.333571,1.337857,1.164071,57237600
15/08/2001,1.34,1.352857,1.3,1.317143,1.146048,72319800
16/08/2001,1.305,1.339286,1.283571,1.332143,1.159099,72023000
17/08/2001,1.285714,1.317857,1.285,1.290714,1.123052,52106600
20/08/2001,1.295714,1.302143,1.272143,1.294286,1.126159,63075600
21/08/2001,1.295714,1.295714,1.264286,1.28,1.113729,46425400
22/08/2001,1.281429,1.303571,1.257857,1.300714,1.131753,43493800
23/08/2001,1.3,1.31,1.255714,1.272143,1.106893,54269600
24/08/2001,1.285714,1.33,1.260714,1.326429,1.154127,72583000
27/08/2001,1.328571,1.378571,1.297143,1.351429,1.17588,43911000
28/08/2001,1.35,1.367143,1.314286,1.314286,1.143561,42933800
29/08/2001,1.317143,1.345,1.273571,1.273571,1.108136,59992800
30/08/2001,1.267143,1.298571,1.234286,1.273571,1.108136,92173200
31/08/2001,1.266429,1.328571,1.260714,1.325,1.152884,54226200
04/09/2001,1.321429,1.362857,1.298571,1.303571,1.134239,87053400
05/09/2001,1.302857,1.353571,1.294286,1.325,1.152884,90014400
06/09/2001,1.314286,1.352143,1.260714,1.265714,1.101299,70592200
07/09/2001,1.25,1.292857,1.228571,1.234286,1.073953,60457600
10/09/2001,1.214286,1.25,1.208571,1.240714,1.079547,77211400
17/09/2001,1.142857,1.219286,1.123571,1.213571,1.05593,114501800
18/09/2001,1.207143,1.265714,1.155,1.162857,1.011803,81775400
19/09/2001,1.178571,1.221429,1.114286,1.215714,1.057794,93329600
20/09/2001,1.163571,1.210714,1.107143,1.12,0.974513,102793600
21/09/2001,1.057143,1.160714,1.048571,1.123571,0.97762,142629200
24/09/2001,1.150714,1.202857,1.139286,1.175,1.022369,73634400
25/09/2001,1.152857,1.158571,1.096429,1.11,0.965812,93601200
26/09/2001,1.129286,1.135,1.066429,1.082143,0.941573,123449200
27/09/2001,1.089286,1.125,1.085714,1.107857,0.963947,80560200
28/09/2001,1.122143,1.136429,1.099286,1.107857,0.963947,91277200
01/10/2001,1.106429,1.142143,1.087857,1.11,0.965812,52052000
02/10/2001,1.102143,1.130714,1.062857,1.075,0.935358,58970800
03/10/2001,1.067857,1.097143,1.059286,1.07,0.931008,170760800
04/10/2001,1.096429,1.160714,1.070714,1.134286,0.986943,100280600
05/10/2001,1.1,1.153571,1.070714,1.152857,1.003102,85671600
08/10/2001,1.112143,1.167857,1.107143,1.157143,1.006831,51996000
09/10/2001,1.146429,1.157143,1.116429,1.142857,0.994401,43506400
10/10/2001,1.15,1.203571,1.139286,1.201429,1.045364,76939800
11/10/2001,1.208571,1.267143,1.203571,1.267143,1.102542,83540800
12/10/2001,1.236429,1.291429,1.204286,1.286429,1.119323,71953000
15/10/2001,1.282143,1.312857,1.282143,1.285,1.11808,79688000
16/10/2001,1.292143,1.3,1.269286,1.286429,1.119323,50737400
17/10/2001,1.31,1.315,1.211429,1.213571,1.05593,71384600
18/10/2001,1.235,1.302143,1.235,1.285714,1.118701,153143200
19/10/2001,1.281429,1.314286,1.277143,1.307143,1.137346,41697600
22/10/2001,1.300714,1.362143,1.292143,1.358571,1.182095,97984600
23/10/2001,1.365714,1.387143,1.276429,1.295714,1.127402,171245200
24/10/2001,1.29,1.363571,1.267857,1.353571,1.177744,93606800
25/10/2001,1.317143,1.375,1.297143,1.370714,1.19266,63737800
26/10/2001,1.347143,1.375,1.33,1.333571,1.160342,69741000
29/10/2001,1.326429,1.333571,1.257143,1.259286,1.095706,59795400
30/10/2001,1.241429,1.285714,1.218571,1.257143,1.093841,69190800
31/10/2001,1.266429,1.314286,1.245714,1.254286,1.091355,68437600
01/11/2001,1.260714,1.341429,1.232143,1.327857,1.15537,78248800
02/11/2001,1.322857,1.347143,1.297143,1.326429,1.154127,49301000
05/11/2001,1.345714,1.375,1.329286,1.362143,1.185202,58948400
06/11/2001,1.354286,1.401429,1.323571,1.397857,1.216277,79004800
07/11/2001,1.39,1.437857,1.380714,1.399286,1.21752,95747400
08/11/2001,1.402143,1.420714,1.326429,1.336429,1.162828,85535800
09/11/2001,1.328571,1.375,1.325,1.336429,1.162828,33573400
12/11/2001,1.332857,1.369286,1.282857,1.339286,1.165314,50374800
13/11/2001,1.362857,1.385,1.336429,1.383571,1.203847,56168000
14/11/2001,1.399286,1.421429,1.367857,1.400714,1.218763,55287400
15/11/2001,1.389286,1.421429,1.373571,1.389286,1.208819,53257400
16/11/2001,1.376429,1.377857,1.314286,1.355,1.178987,57666000
19/11/2001,1.357143,1.432143,1.354286,1.428571,1.243002,83147400
20/11/2001,1.415714,1.442857,1.392857,1.395,1.213791,69146000
21/11/2001,1.400714,1.414286,1.375714,1.405714,1.223113,50395800
23/11/2001,1.407857,1.425,1.397857,1.417143,1.233057,15001000
26/11/2001,1.424286,1.539286,1.42,1.526429,1.328147,115172400
27/11/2001,1.514286,1.537143,1.464286,1.5,1.305151,67138400
28/11/2001,1.489286,1.515,1.457857,1.466429,1.275941,62652800
29/11/2001,1.471429,1.478571,1.442143,1.458571,1.269104,50691200
30/11/2001,1.462143,1.531429,1.446429,1.521429,1.323797,75978000
03/12/2001,1.504286,1.52,1.471429,1.503571,1.308259,45291400
04/12/2001,1.503571,1.611429,1.48,1.6,1.392162,95104800
05/12/2001,1.597143,1.716429,1.583571,1.697143,1.476686,142144800
06/12/2001,1.677143,1.678571,1.581429,1.627143,1.415778,84733600
07/12/2001,1.604286,1.622143,1.571429,1.61,1.400863,50878800
10/12/2001,1.592143,1.642143,1.587857,1.61,1.400863,42502600
11/12/2001,1.619286,1.632143,1.546429,1.555714,1.353629,51368800
12/12/2001,1.562143,1.565714,1.517857,1.535,1.335605,48115200
13/12/2001,1.535,1.539286,1.464286,1.5,1.305151,49460600
14/12/2001,1.480714,1.487857,1.435,1.456429,1.26724,47471200
17/12/2001,1.457143,1.5,1.442143,1.472857,1.281534,43428000
18/12/2001,1.492143,1.523571,1.444286,1.500714,1.305773,58809800
19/12/2001,1.47,1.548571,1.462143,1.544286,1.343684,72489200
20/12/2001,1.528571,1.533571,1.472857,1.476429,1.284642,55216000
21/12/2001,1.500714,1.538571,1.485714,1.5,1.305151,64083600
24/12/2001,1.492857,1.532143,1.492857,1.525714,1.327525,12657400
26/12/2001,1.525,1.592857,1.51,1.535,1.335605,36600200
27/12/2001,1.541429,1.589286,1.541429,1.576429,1.371652,47877200
28/12/2001,1.569286,1.642857,1.568571,1.602143,1.394026,74781000
31/12/2001,1.607857,1.618571,1.559286,1.564286,1.361086,34445600
02/01/2002,1.575,1.664286,1.568571,1.664286,1.448097,132374200
03/01/2002,1.642857,1.696429,1.626429,1.684286,1.465499,153001800
04/01/2002,1.667143,1.710714,1.642143,1.692143,1.472335,102494000
07/01/2002,1.694286,1.714286,1.625,1.635714,1.423237,111146000
08/01/2002,1.625,1.646429,1.604286,1.615,1.405213,112509600
09/01/2002,1.628571,1.637857,1.52,1.546429,1.345549,81958800
10/01/2002,1.515714,1.532857,1.446429,1.516429,1.319446,113184400
11/01/2002,1.527857,1.56,1.471429,1.503571,1.308259,87200400
14/01/2002,1.500714,1.528571,1.492857,1.510714,1.314474,103999000
15/01/2002,1.522857,1.554286,1.515,1.55,1.348656,72580200
16/01/2002,1.529286,1.529286,1.464286,1.484286,1.291478,141723400
17/01/2002,1.568571,1.624286,1.562143,1.605714,1.397133,165144000
18/01/2002,1.571429,1.614286,1.568571,1.583571,1.377867,84702800
22/01/2002,1.590714,1.597857,1.558571,1.558571,1.356115,81828600
23/01/2002,1.557143,1.645714,1.542143,1.644286,1.430694,110819800
24/01/2002,1.636429,1.679286,1.635714,1.657857,1.442503,86000600
25/01/2002,1.635,1.672857,1.618571,1.660714,1.444989,46478600
28/01/2002,1.671429,1.682143,1.622857,1.662143,1.446232,46611600
29/01/2002,1.658571,1.681429,1.632143,1.647857,1.433802,60081000
30/01/2002,1.647857,1.724286,1.638571,1.720714,1.497195,117894000
31/01/2002,1.725714,1.766429,1.722143,1.765714,1.53635,117111400
01/02/2002,1.738571,1.782857,1.738571,1.743571,1.517083,99576400
04/02/2002,1.737143,1.822857,1.728571,1.810714,1.575504,130593400
05/02/2002,1.792143,1.855714,1.791429,1.817857,1.58172,114221800
06/02/2002,1.828571,1.855714,1.725,1.762143,1.533242,149394000
07/02/2002,1.760714,1.806429,1.72,1.735714,1.510247,86958200
08/02/2002,1.742857,1.76,1.669286,1.716429,1.493466,88832800
11/02/2002,1.709286,1.785714,1.695714,1.784286,1.552509,99650600
12/02/2002,1.761429,1.788571,1.746429,1.765,1.535728,56070000
13/02/2002,1.766429,1.802857,1.760714,1.786429,1.554373,78218000
14/02/2002,1.789286,1.802143,1.741429,1.757143,1.528892,65042600
15/02/2002,1.752143,1.784286,1.703571,1.707143,1.485387,65046800
19/02/2002,1.697143,1.705,1.605714,1.615714,1.405835,97564600
20/02/2002,1.626429,1.657143,1.596429,1.652143,1.437531,71360800
21/02/2002,1.637143,1.642857,1.532143,1.535714,1.336227,111687800
22/02/2002,1.547143,1.639286,1.535714,1.624286,1.413292,101619000
25/02/2002,1.632143,1.765714,1.597143,1.700714,1.479793,106712200
26/02/2002,1.707857,1.740714,1.660714,1.690714,1.471092,65032800
27/02/2002,1.71,1.732143,1.495714,1.568571,1.364816,257539800
28/02/2002,1.582143,1.613571,1.525,1.55,1.348656,114234400
01/03/2002,1.566429,1.678571,1.558571,1.675,1.457419,87248000
04/03/2002,1.661429,1.755714,1.625714,1.735,1.509625,87064600
05/03/2002,1.725,1.745,1.671429,1.680714,1.462391,68675600
06/03/2002,1.677143,1.738571,1.637857,1.719286,1.495952,56551600
07/03/2002,1.718571,1.752143,1.686429,1.741429,1.515218,64562400
08/03/2002,1.767143,1.792143,1.735714,1.761429,1.532621,67443600
11/03/2002,1.757143,1.795714,1.721429,1.79,1.557481,65696400
12/03/2002,1.750714,1.767143,1.721429,1.765714,1.53635,63513800
13/03/2002,1.740714,1.775,1.725,1.749286,1.522055,50191400
14/03/2002,1.735714,1.757143,1.705,1.745,1.518326,54324200
15/03/2002,1.747143,1.782857,1.732143,1.782143,1.550644,60225200
18/03/2002,1.782143,1.789286,1.737143,1.767143,1.537592,76139000
19/03/2002,1.763571,1.807143,1.735714,1.775,1.544429,60586400
20/03/2002,1.761429,1.795714,1.75,1.78,1.548779,73579800
21/03/2002,1.704286,1.735714,1.661429,1.733571,1.508382,154088200
22/03/2002,1.73,1.754286,1.705,1.720714,1.497195,50548400
25/03/2002,1.719286,1.720714,1.66,1.667857,1.451204,65707600
26/03/2002,1.657143,1.688571,1.642857,1.675714,1.458041,64460200
27/03/2002,1.667857,1.694286,1.661429,1.676429,1.458662,31925600
28/03/2002,1.692857,1.705714,1.675714,1.690714,1.471092,27113800
01/04/2002,1.67,1.764286,1.662857,1.747143,1.520191,49761600
02/04/2002,1.714286,1.735714,1.705,1.719286,1.495952,50948800
03/04/2002,1.717857,1.749286,1.685714,1.696429,1.476064,53632600
04/04/2002,1.690714,1.789286,1.690714,1.778571,1.547537,84624400
05/04/2002,1.782143,1.799286,1.721429,1.767143,1.537592,69587000
08/04/2002,1.725714,1.762857,1.698571,1.754286,1.526406,65378600
09/04/2002,1.756429,1.785714,1.715,1.721429,1.497817,47882800
10/04/2002,1.729286,1.782143,1.715,1.761429,1.532621,56245000
11/04/2002,1.787857,1.8,1.767857,1.775714,1.545051,101813600
12/04/2002,1.786429,1.797857,1.755,1.79,1.557481,80060400
15/04/2002,1.79,1.796429,1.771429,1.785714,1.553751,74842600
16/04/2002,1.796429,1.856429,1.794286,1.838571,1.599743,153644400
17/04/2002,1.852143,1.869286,1.812857,1.865,1.622738,99062600
18/04/2002,1.821429,1.822857,1.777143,1.815,1.579233,100427600
19/04/2002,1.820714,1.820714,1.780714,1.784286,1.552509,93851800
22/04/2002,1.774286,1.780714,1.730714,1.752143,1.524541,67356800
23/04/2002,1.752857,1.77,1.720714,1.732143,1.507139,58367400
24/04/2002,1.735714,1.75,1.691429,1.697857,1.477307,35112000
25/04/2002,1.682857,1.738571,1.682143,1.722857,1.499059,48550600
26/04/2002,1.734286,1.740714,1.642857,1.643571,1.430073,76245400
29/04/2002,1.654286,1.718571,1.649286,1.711429,1.489115,68072200
30/04/2002,1.706429,1.741429,1.696429,1.733571,1.508382,70240800
01/05/2002,1.735,1.735,1.668571,1.712857,1.490359,53676000
02/05/2002,1.700714,1.738571,1.685714,1.692143,1.472335,59836000
03/05/2002,1.683571,1.715714,1.673571,1.679286,1.461148,57695400
06/05/2002,1.667857,1.678571,1.604286,1.617857,1.407699,62416200
07/05/2002,1.638571,1.639286,1.581429,1.605,1.396512,60687200
08/05/2002,1.657143,1.751429,1.645714,1.740714,1.514597,109170600
09/05/2002,1.732143,1.739286,1.7,1.727857,1.50341,56154000
10/05/2002,1.735,1.735,1.641429,1.665714,1.44934,58849000
13/05/2002,1.68,1.720714,1.638571,1.71,1.487873,66402000
14/05/2002,1.746429,1.834286,1.73,1.829286,1.591663,131626600
15/05/2002,1.812143,1.855714,1.774286,1.805714,1.571154,83956600
16/05/2002,1.79,1.817857,1.767857,1.800714,1.566803,56763000
17/05/2002,1.820714,1.841429,1.757857,1.786429,1.554373,59123400
20/05/2002,1.755,1.780714,1.752143,1.767143,1.537592,67478600
21/05/2002,1.773571,1.785714,1.671429,1.675714,1.458041,70247800
22/05/2002,1.669286,1.740714,1.665714,1.737143,1.51149,72718800
23/05/2002,1.746429,1.802857,1.719286,1.798571,1.564939,92349600
24/05/2002,1.785,1.785,1.711429,1.725,1.500924,41543600
28/05/2002,1.692143,1.728571,1.673571,1.712857,1.490359,37429000
29/05/2002,1.708571,1.745714,1.675,1.712857,1.490359,55448400
30/05/2002,1.697857,1.741429,1.679286,1.728571,1.504032,49093800
31/05/2002,1.720714,1.732143,1.662857,1.664286,1.448097,91373800
03/06/2002,1.670714,1.675,1.612857,1.636429,1.423858,58777600
04/06/2002,1.634286,1.645714,1.584286,1.627143,1.415778,86955400
05/06/2002,1.630714,1.630714,1.596429,1.622857,1.41205,69270600
06/06/2002,1.64,1.659286,1.574286,1.582857,1.377245,64999200
07/06/2002,1.554286,1.567143,1.495,1.528571,1.330011,153094200
10/06/2002,1.534286,1.56,1.524286,1.534286,1.334983,69393800
11/06/2002,1.545714,1.55,1.457857,1.461429,1.27159,87374000
12/06/2002,1.457857,1.482143,1.424286,1.435,1.248595,132179600
13/06/2002,1.43,1.432143,1.384286,1.395714,1.214412,88020800
14/06/2002,1.374286,1.454286,1.293571,1.435714,1.249216,106225000
17/06/2002,1.445714,1.473571,1.417857,1.467143,1.276562,81152400
18/06/2002,1.458571,1.470714,1.427143,1.439286,1.252324,88340000
19/06/2002,1.240714,1.257143,1.205714,1.222857,1.064009,427366800
20/06/2002,1.226429,1.257143,1.203571,1.222143,1.063388,99159200
21/06/2002,1.212143,1.249286,1.199286,1.203571,1.047229,111294400
24/06/2002,1.197857,1.266429,1.192857,1.233571,1.073332,107983400
25/06/2002,1.242857,1.262857,1.204286,1.224286,1.065252,75300400
26/06/2002,1.2,1.235,1.141429,1.182143,1.028583,139738200
27/06/2002,1.199286,1.233571,1.172857,1.218571,1.06028,62914600
28/06/2002,1.221429,1.272857,1.214286,1.265714,1.101299,67464600
01/07/2002,1.265,1.277143,1.217857,1.218571,1.06028,55672400
02/07/2002,1.216429,1.225714,1.202143,1.21,1.052822,76297200
03/07/2002,1.200714,1.262857,1.196429,1.253571,1.090734,49757400
05/07/2002,1.265,1.339286,1.265,1.338571,1.164693,40412400
08/07/2002,1.322857,1.329286,1.262857,1.286429,1.119323,52801000
09/07/2002,1.292143,1.306429,1.247143,1.252143,1.089491,56687400
10/07/2002,1.265,1.297857,1.232143,1.237143,1.076439,51720200
11/07/2002,1.232857,1.310714,1.212143,1.307143,1.137346,93419200
12/07/2002,1.325,1.342143,1.232857,1.250714,1.088248,110873000
15/07/2002,1.245,1.328571,1.200714,1.302143,1.132995,73998400
16/07/2002,1.296429,1.326429,1.257857,1.275714,1.11,111692000
17/07/2002,1.152143,1.157143,1.085,1.116429,0.971406,303871400
18/07/2002,1.107143,1.111429,1.053571,1.070714,0.931629,139865600
19/07/2002,1.05,1.083571,1.037857,1.068571,0.929765,96301800
22/07/2002,1.053571,1.085,1.043571,1.065714,0.927279,107724400
23/07/2002,1.064286,1.080714,1.031429,1.033571,0.899311,99972600
24/07/2002,1.023571,1.087143,1.017857,1.085714,0.944681,101648400
25/07/2002,1.066429,1.067857,1.000714,1.025714,0.892475,119838600
26/07/2002,1.032857,1.037857,0.985714,1.024286,0.891232,51926000
29/07/2002,1.034286,1.078571,1.026429,1.072857,0.933494,68740000
30/07/2002,1.060714,1.107857,1.04,1.102143,0.958976,88709600
31/07/2002,1.1,1.101429,1.064286,1.09,0.94841,77674800
01/08/2002,1.079286,1.101429,1.052143,1.057143,0.919821,57239000
02/08/2002,1.052857,1.071429,1.017857,1.032143,0.898069,44765000
05/08/2002,1.036429,1.05,0.997857,0.999286,0.869479,51006200
06/08/2002,1.015,1.087857,1.005714,1.052857,0.916092,68013400
07/08/2002,1.077857,1.097143,1.025,1.073571,0.934115,83368600
08/08/2002,1.055,1.098571,1.055,1.092857,0.950896,56837200
09/08/2002,1.089286,1.089286,1.053571,1.071429,0.932251,51429000
12/08/2002,1.064286,1.072857,1.049286,1.070714,0.931629,44941400
13/08/2002,1.064286,1.086429,1.039286,1.042143,0.906769,67467400
14/08/2002,1.047857,1.096429,1.038571,1.083571,0.942816,99771000
15/08/2002,1.089286,1.125,1.072143,1.115,0.970163,80519600
16/08/2002,1.103571,1.15,1.091429,1.129286,0.982593,61306000
19/08/2002,1.127143,1.160714,1.122857,1.141429,0.993158,54139400
20/08/2002,1.140714,1.149286,1.109286,1.136429,0.988808,46656400
21/08/2002,1.143571,1.16,1.103571,1.151429,1.001859,50607200
22/08/2002,1.157143,1.160714,1.118571,1.140714,0.992537,64577800
23/08/2002,1.135714,1.137857,1.103571,1.123571,0.97762,40811400
26/08/2002,1.139286,1.139286,1.082857,1.109286,0.965191,47492200
27/08/2002,1.122143,1.124286,1.050714,1.060714,0.922928,65557800
28/08/2002,1.057143,1.08,1.046429,1.05,0.913606,61993400
29/08/2002,1.046429,1.077143,1.036429,1.05,0.913606,41042400
30/08/2002,1.052143,1.081429,1.041429,1.053571,0.916713,48379800
03/09/2002,1.035,1.039286,1.003571,1.003571,0.873208,69234200
04/09/2002,1.014286,1.055714,1.012143,1.034286,0.899933,105165200
05/09/2002,1.015714,1.025714,1.003571,1.012857,0.881288,56544600
06/09/2002,1.036429,1.046429,1.016429,1.027143,0.893718,45397800
09/09/2002,1.02,1.037857,1.010714,1.026429,0.893096,39561200
10/09/2002,1.029286,1.035,1.008571,1.023571,0.89061,62367200
11/09/2002,1.024286,1.042857,1.010714,1.020714,0.888124,50603000
12/09/2002,1.014286,1.036429,1.008571,1.01,0.878802,67457600
13/09/2002,1.009286,1.024286,1.003571,1.012143,0.880667,70737800
16/09/2002,1.01,1.043571,1.008571,1.035714,0.901176,71660400
17/09/2002,1.040714,1.073571,1.040714,1.057143,0.919821,106999200
18/09/2002,1.049286,1.077857,1.037143,1.072857,0.933494,82160400
19/09/2002,1.053571,1.057143,1.034286,1.041429,0.906148,51486400
20/09/2002,1.044286,1.067143,1.037143,1.062143,0.924171,88197200
23/09/2002,1.054286,1.068571,1.032143,1.060714,0.922928,65927400
24/09/2002,1.028571,1.058571,1.028571,1.045714,0.909877,62665400
25/09/2002,1.049286,1.083571,1.046429,1.066429,0.9279,63670600
26/09/2002,1.078571,1.085,1.039286,1.05,0.913606,52161200
27/09/2002,1.035,1.060714,1.034286,1.051429,0.914849,51538200
30/09/2002,1.028571,1.040714,1.01,1.035714,0.901176,59424400
01/10/2002,1.042143,1.042857,1,1.036429,0.901798,85605800
02/10/2002,1.023571,1.045,1.007143,1.012143,0.880667,57337000
03/10/2002,1.012857,1.042857,1.004286,1.021429,0.888746,54474000
04/10/2002,1.025714,1.028571,0.999286,1.002143,0.871965,47706400
07/10/2002,0.997857,1.015,0.982857,0.983571,0.855806,61174400
08/10/2002,0.992857,0.997143,0.954286,0.977143,0.850213,113411200
09/10/2002,0.967143,0.989286,0.957857,0.970714,0.84462,89171600
10/10/2002,0.973571,1.015714,0.97,1.007857,0.876937,80393600
11/10/2002,1.017857,1.055714,1.007143,1.036429,0.901798,73669400
14/10/2002,1.039286,1.07,1.031429,1.055,0.917956,48601000
15/10/2002,1.087143,1.089286,1.055714,1.082857,0.942195,101379600
16/10/2002,1.061429,1.080714,0.992857,1.04,0.904905,76906200
17/10/2002,1.015,1.027143,0.998571,1.007857,0.876937,117324200
18/10/2002,1,1.025,0.995,1.024286,0.891232,72074800
21/10/2002,1.018571,1.045,1,1.04,0.904905,59630200
22/10/2002,1.033571,1.062857,1.018571,1.05,0.913606,54537000
23/10/2002,1.045,1.07,1.035714,1.062857,0.924793,52259200
24/10/2002,1.072857,1.086429,1.039286,1.049286,0.912984,43687000
25/10/2002,1.049286,1.103571,1.042143,1.101429,0.958354,69767600
28/10/2002,1.110714,1.139286,1.089286,1.115,0.970163,87325000
